Name 1,Name 2
息夫人,息妫
趙緤,公子緤
平陽君,赵豹
吉恩·约瑟夫·穆尼埃,让-约瑟夫·穆尼耶
楚王子陽,王子扬
让·约瑟夫·穆尼耶,让-约瑟夫·穆尼耶
趙公子朝,公子朝 (赵国)
ともさかりえ,友坂理惠
然丹,子革
鄭然丹,子革
鄭丹,子革
京特·拉爾,君特·拉爾
京特·馮·克魯格,君特·馮·克魯格
格奧爾格·馮·庫勒,格奧爾格·馮·屈希勒
足利高氏,足利尊氏
足利高國,足利直義
足利忠義,足利直義
弗蘭茲·哈爾德,弗朗茲·哈爾德
戲說聊齋 蒲松齡,蒲松齡 (電視劇)
武田鉄矢,武田鐵矢
韩擒豹,韩擒虎
纳斯鲁丁,纳斯尔丁
藤森恵子,藤森惠子
西行法師,西行
佐藤愛之助,薩道義
绫波丽,綾波零
段信苴世,段世
段信苴義,段义
段信苴义,段义
段義,段义
隱元隆琦,隱元
隠元,隱元
隠元隆琦,隱元
隐元禅师,隱元
朱縞,宋素卿
宋蘇卿,宋素卿
斉藤由貴,齊藤由貴
伯游,荀偃
劉贵人 (北魏道武帝),刘贵人 (北魏道武帝)
长谷川明子,長谷川明子
斯蒂文·泰勒,史蒂芬·泰勒
熊勿軒,熊禾
恆瑞,宗室恆瑞
安妮·法蘭克,安妮·弗蘭克
独孤颎,高熲
根纳季·安得烈耶维奇·久加诺夫,根纳季·安德烈耶维奇·久加诺夫
米哈伊尔·谢尔盖耶维奇·戈尔巴切夫,米哈伊尔·谢尔盖耶维奇·戈尔巴乔夫
艾巴莫域治,罗曼·阿尔卡季耶维奇·阿布拉莫维奇
占美·威爾斯,吉米·威爾斯
亞樹直,樹林伸
晋重,晋文公
圣亚纳,聖安妮
藤森慶子,藤森惠子
斯佳麗·約翰遜,史嘉蕾·喬韓森
伊蘿娜·史脫樂,伊蘿娜·史特拉
贊·范里貝克,扬·范·里贝克
铃木紫帆里,鈴木紫帆里
崔成桓,崔成焕
山本杏美,淺倉杏美
川上とも子,川上倫子
雨果·馮·瓦德葉-哈茲,胡戈·馮·瓦爾代爾-哈茨
川上友子,川上倫子
白波遙,田口宏子
白波遥,田口宏子
里·米歇尔,麗婭·米歇爾
尼古拉·庫茲涅佐夫,尼古拉·格拉西莫維奇·庫茲涅佐夫
祖拿斯·薩利,乔纳斯·萨利
王叔陳生,王叔陈生
新條まゆ,新条真由
原恵一,原惠一
青木琳,青木鈴
Becky (日本女藝人),Becky (日本藝人)
ベッキー,Becky (日本藝人)
玛罕穆特,玛罕木特
伯里克里斯,伯里克利
惡女凱莎,凱莎
湯瑪士·佩恩,托马斯·潘恩
納吉布·阿卜杜勒·拉扎克,纳吉·阿都拉萨
納吉·阿布杜·拉薩克,纳吉·阿都拉萨
纳吉布·阿卜杜勒·拉扎克,纳吉·阿都拉萨
唐昭宣帝,唐哀帝
羅拔圖·路沙達,盧比度·羅沙達
约瑟·本·潘得拉,提庇留·朱利亞斯·阿布德斯·潘得拉
違命侯,李煜
江南國主,李煜
朴率美,朴帥眉
聖安娜 (人名),聖安妮
魁斗,鍾馗
蕭希榆,蕭瀟
謝爾蓋·戈爾什科夫,謝爾蓋·格奧爾基耶維奇·戈爾什科夫
阿歷山大·艾簡迪,阿歷士·艾簡迪
金成阳三郎,金成陽三郎
國際桌球總會世界排名,國際乒乓球總會世界排名
赤尾でこ,三重野瞳
三冢博,三塚博
张弘范,張弘範
邵振青,邵飘萍
公祖,橋玄
桥玄,橋玄
弗拉季斯拉夫·格里戈里耶維奇·阿爾金巴,弗拉季斯拉夫·阿尔金巴
弗拉季斯拉夫·阿爾金巴,弗拉季斯拉夫·阿尔金巴
謝爾蓋·瓦西里耶維奇·巴加普什,謝爾蓋·巴達普
列昂尼德·伊里奇·布里茲涅夫,列昂尼德·伊里奇·勃列日涅夫
麥克·沙杜爾沃夫,马克·沙特尔沃思
富田耕吉,富田耕生
吕小白,齐桓公
熊文烂,熊文燦
巴曼子,巴蔓子
懷特·侯活,迪韋特·侯活
杜韋·侯活,迪韋特·侯活
笹沼晃,笹沼堯羅
李濬,李濬 (襄城伯)
士缺,成伯缺
多默 摩爾,托马斯·莫尔
拉弗塞·伊尔马托夫,拉夫山·伊尔马托夫
英蒂利,英蒂迪
帕切科,哈伊梅·帕切科
崔.丹尼爾,崔丹尼尔
高世安,揚·科奇安
波博,波尔布特
藤崎里緒,水谷心音
ももかりん,桃夏凜
山田菜々,山田菜菜
稲森しほり,芦名未帆
辰巳由衣,辰巳唯
康拉德·馮·黑村多夫,康拉德·馮·赫岑多夫
康拉德·冯·黑村多夫,康拉德·馮·赫岑多夫
迪桑加,若-威尔弗里德·特松加
桑加,若-威尔弗里德·特松加
基雷姆·拉烏,紀堯姆·拉烏
鮑里斯·沙波什尼科夫,鮑里斯·米哈伊洛維奇·沙波什尼科夫
範廣,范廣
麻美ゆま,麻美由真
科林·摩根,柯林·摩根
黒木麻衣,黑木麻衣
穂花,穗花
中天八國,張遇賢
優希まこと,優希麻琴
乃々果花,乃乃果花
七色あん,乃乃果花
佩特拉·科维托娃,佩特拉·克維托娃
徐敬業,李敬業
阿勒西奥·切尔奇,阿莱西奥·切尔奇
阿莱西奥·塞尔西,阿莱西奥·切尔奇
阿利斯奧·施斯,阿莱西奥·切尔奇
菲立普·貝當,菲利普·贝当
康拉德·冯·赫岑多夫,康拉德·馮·赫岑多夫
北川智惠子,北川智繪
John Abraham (actor),约翰·亚伯拉罕
弗朗茨·康拉德·冯·赫岑多夫,康拉德·馮·赫岑多夫
科皮·基拉,基拉·科尔皮
蟲尾,彼得·佩迪魯
韩泼五,韩世忠
肉彈三勇士,爆弹三勇士
ほしのみゆ,星野美優
趙莊姬,赵庄姬
狐鞫居,續鞫居
續簡伯,續鞫居
续鞫居,續鞫居
续简伯,續鞫居
阎志扬,阎肃
达布拉吉,岡波巴
达布拉杰,岡波巴
达波拉杰,岡波巴
向山Tetsu,向山哲
奧托·魏迪根,奧托·韋迪根
漢斯-尤根·史托普,漢斯-于爾根·施通普夫
奧托·馮·比洛,奧托·馮·貝洛
荷西·桑胡霍,何塞·桑胡尔霍
弗利德利希·歐布利特,弗里德里希·奥尔布里希特
奧托·馮·畢洛,奧托·馮·貝洛
庄姬,赵庄姬
丹尼爾·簡斯拿·洛迪古斯,丹尼·簡斯拿
相川七瀬,相川七瀨
岗布巴,岡波巴
耶律胡呂,耶律胡吕
让·保罗·高缇耶,让-保罗·高缇耶
瑪麗·麥亞烈斯,瑪麗·麥卡利斯
玛丽·麦卡利斯,瑪麗·麥卡利斯
秀甫,本因坊秀甫
蓋爾坦·杜加斯,基坦·杜加
昆吾氏,昆吾
品題,中國歷代文人並稱
林佑藻,林右藻
三共論,鄭孝胥
無為老祖,羅清
讓-巴斯蒂特·薩伊,讓-巴蒂斯特·賽伊
讓-巴斯蒂特·賽伊,讓-巴蒂斯特·賽伊
鶴姬 (大三島),大祝鶴姬
约翰·富尔顿·雷诺兹,约翰·F·雷诺兹
陈桓,陳桓
论赞婆,赞婆
馬基維里,尼可罗·马基亚维利
贾曹杰,賈曹·達瑪仁欽
金福,潘氏金福
鄭景百,鄭利記
法金漢,埃里希·馮·法金漢
氫彈之父,愛德華·泰勒
約瑟夫·班納迪克特·奇夫利,班·奇夫利
乌臻泰,乌古廷
昆吾国,昆吾
王家桢 (明朝),王家楨 (明朝)
李碩,丹尼尔·阿卡卡
好打得,林鄭月娥
米拉日巴,密勒日巴
达波拉结,岡波巴
龐煖,庞煖
淖齒,淖齿
雅羅斯瓦夫·卡辛斯基,雅罗斯瓦夫·卡钦斯基
列赫·卡辛斯基,萊赫·卡欽斯基
月野りさ,月野理紗
立花さや,立花紗耶
薰櫻子,愛奏
酷拉皮卡的禱祝文,酷拉皮卡
原田志乃,椋名凛
湯姆·馬佛魯·瑞斗,伏地魔
大舜,舜
屋嘉部利忠,屋良里之子
柯林·克利維,科林·克里维
仲地親雲上紀仁,松景慎
仲地紀仁,松景慎
松氏紀仁,松景慎
松紀仁,松景慎
松景愼,松景慎
當麻蹶速,當麻蹴速
建御名方,建御名方神
阿部渉,阿部涉
竹内由恵,竹內由惠
萧阿古只,蕭阿古只
阿龐,龐庸之
白眉神,盜跖
特剛 (剛鐸攝政王),特剛 (剛鐸宰相)
寒奡,寒澆
奧古斯丁·卡波季斯第亞斯,奥古斯丁·卡波季斯第亚斯
奡,寒澆
玅境長老,釋玅境
織田五德,德姬
贻谷,貽穀
內輪佐助,宇智波佐助
佐伯奈々,佐伯奈奈
恵けい,惠佳
水元ゆうな,水元優奈
楊璉真伽,楊璉真珈
大空かのん,大空花音
黒木いちか,黑木一香
佐迪·泰利斯·巴拉莫,佐迪·達利斯
田中丽奈 (1980年),田中丽奈 (演员)
顏山農,顏鈞
宋時選,宋时选
卡佳里·由拉·阿斯哈,卡嘉莉·尤拉·阿斯哈
赛扎哈利,赛·扎哈利
圓館金,円舘金
圆馆金,円舘金
円馆金,円舘金
郭沐若,郭沫若
役行者,役小角
糸矢芽衣,糸矢舞衣
谢尔戈·奥尔忠尼启则,格里高利·康斯坦丁诺维奇·奥尔忠尼启则
藤原长作,藤原長作
瑠川リナ,瑠川里菜
محمد القذافي,穆罕默德·格達費
穆罕默德·格达费,穆罕默德·格達費
穆罕默德·卡達菲,穆罕默德·格達費
穆罕默德·卡达菲,穆罕默德·格達費
穆罕默德·卡扎菲,穆罕默德·格達費
布莱恩·德·帕尔玛,布赖恩·德帕尔马
布莱恩·德帕尔马,布赖恩·德帕尔马
布萊恩·狄帕瑪,布赖恩·德帕尔马
罗伯特·泽米吉斯,羅拔·湛米基斯
穆阿迈尔·卡达菲,穆阿迈尔·卡扎菲
穆阿迈尔·格达费,穆阿迈尔·卡扎菲
معمر القذافي,穆阿迈尔·卡扎菲
穆阿邁爾·卡達菲,穆阿迈尔·卡扎菲
阮必成,胡志明
橘美穂,橘美穗
浇,寒澆
吕秀菱,呂琇菱
時東あい,本多成實
楓まお,本多成實
鄭世襲,鄭襲 (明鄭)
馮希范,馮錫範
恩兰·达扎路恭,马重英
羅俊卿,羅俊 (抗日人物)
艾美黛,伊梅尔达·马科斯
艾美黛·馬可斯,伊梅尔达·马科斯
伊美黛·馬可仕,伊梅尔达·马科斯
歌地亚·雪花,歌地亞·雪花
克劳蒂亚·雪佛,歌地亞·雪花
克勞蒂亞·雪佛,歌地亞·雪花
喬·麥洛林,強·麥勞夫林
羅俊江,羅俊 (抗日人物)
希拉蕊·黛安·羅登·柯林頓,希拉里·罗德姆·克林顿
希拉里·羅德姆·克林頓,希拉里·罗德姆·克林顿
希拉蕊·黛安·罗登·柯林顿,希拉里·罗德姆·克林顿
希拉蕊·羅登·柯林頓,希拉里·罗德姆·克林顿
希拉莉·羅德姆·克林頓,希拉里·罗德姆·克林顿
希拉莉·罗德姆·克林顿,希拉里·罗德姆·克林顿
希拉蕊·罗登·柯林顿,希拉里·罗德姆·克林顿
芬羅德,芬羅德·費拉剛
白磊,白岳峰
勒尔锦,勒爾錦
锡保,錫保
遠山金四郎,遠山景元
曽端準,曾端准
詹姆士·威尔,詹姆斯·惠尔
明裕宗,朱器墭
太皓,太昊
少皓,少昊
赵宜主,赵飞燕
陈承瑢,陳承瑢
吳始祖,孙坚
南吳烈宗,楊渥
南唐義祖,徐溫
持至屍逐侯单于,持至尸逐侯單于
埃斯凡迪亚尔·拉希姆·马沙,埃斯凡迪亞爾·拉希姆·馬沙
اسفندیار رحیم‌مشایی,埃斯凡迪亞爾·拉希姆·馬沙
触詟,触龙
屈盖,屈匄
屈丐,屈匄
监禄,史禄
讷尔福,訥爾福
讷尔图,訥爾圖
讷尔苏,訥爾蘇
趙安 (演員),趙安 (韓國藝人)
陳蟜,陈蟜
庆明,慶明
庆恒,慶恆
あいりみく,愛里未來
俾路斯,卑路斯
杉基郁良,杉基鮭魚子
大山積神,大山津見
大山祇命,大山津見
酒解神,大山津見
大山祇神,大山津見
酒解大神,大山津見
木花之開耶姬,木花開耶姬
尤里·弗拉基米羅維奇·安得羅波夫,尤里·弗拉基米罗维奇·安德罗波夫
亞他利雅,亞她利雅
杰瑞·艾伦·福多,杰瑞·福多
杰里·福多,杰瑞·福多
杰利·福多,杰瑞·福多
羅思孚,羅清
老马礼逊,马礼逊
潘廷璋,潘廷章
伊魯山度,丹尼·伊诺山度
丹·伊魯山度,丹尼·伊诺山度
葦原天皇,葦原金次郎
愛德華·伯恩斯坦,爱德华·伯恩施坦
上元天官之神,尧
中元地官之神,舜
下元水官之神,禹
天官,尧
地官,舜
水官,禹
小倉奈々,小倉奈奈
大業,大业
恆昌,恒昌
女修,女脩
高島親方汝顯,蔡世昌
巴别尔,伊扎克·巴别尔
葵ぶるま,葵舞琉真
坂東玉三郎,坂東玉三郎 (五代目)
大费,伯益
夏洛特·福尔摩斯,歇洛克·福尔摩斯
葵ちひろ,葵千尋
熊澤天皇,熊澤寬道
真理香,茉莉香
尔撒圣人,爾撒
穆萨圣人,摩西
优素福圣人,約瑟 (舊約聖經)
穆罕默德圣人,穆罕默德
若葉久留美,若葉胡桃
壹與,臺與
若葉くるみ,若葉胡桃
蘇爾坦·本·阿卜杜勒-阿齊茲·阿紹德,苏尔坦·本·阿卜杜勒-阿齐兹·阿勒沙特
阿卜杜勒·哈菲兹·古贾,哈菲兹·胡加
哈菲茲·阿薩德,哈菲兹·阿萨德
حافظ الأسد,哈菲兹·阿萨德
都靈的剋星,摩瑞亞炎魔
辻本涼,辻本亮
岑建勲,岑建勳
教宗若安,女教宗瓊安
許結,結 (許國)
許季加,結 (許國)
姜季加,結 (許國)
精济,精濟
長濱天皇,長濱豐彥
張昌宗,张昌宗
桑格·乃杜倫,桑格·乃杜
列沃涅夫斯基,瓦列里·斯塔尼斯拉沃维奇·列沃涅夫斯基
恩兰·达札路恭,马重英
蒂姆·库克,提姆·庫克
靈威仰,青帝
姬朝,王子朝
贾德干,賈德幹
木曾義仲,源義仲
乔治·爱尔塞,喬治·艾爾塞
古尔贝,孤拔
德格北,德克碑
竹野内豊,竹野內豐
范文子,士燮 (春秋)
德皇威廉二世,威廉二世 (德国)
許男結,結 (許國)
武市瑞山,武市半平太
郭富,臥烏古
郭施拉,郭士立
郭甲利,郭士立
贺布,何伯
赫波,何伯
叔旦,周公旦
魯周公,周公旦
周旦,周公旦
褒德王,周公旦
文憲王,周公旦
湖夫人,湖中妖女
九公,河北九公
碩托,碩託
格奧爾格·斯圖姆,格奧爾格·施圖姆
安纳·哈扎雷,安纳·哈扎尔
姚飞,阿道夫·阿布拉莫維奇·越飛
伊恩·佩斯利，班塞爾男爵,伊恩·佩斯利
班塞爾勳爵,伊恩·佩斯利
朱志伟 (中国作家),朱志伟 (作家)
绿蒂,皮埃爾·洛蒂
爱德华·西摩尔,爱德华·霍巴特·西摩尔
哈羅德·亞歷山大,哈羅德·亞歷山大，第一代突尼斯的亞歷山大伯爵
路易斯·蒙巴頓,路易斯·蒙巴頓，第一代緬甸的蒙巴頓伯爵
聖祖仁皇帝,康熙帝
朝比奈ハル,朝比奈春
熱羅姆·波拿巴,热罗姆·波拿巴
李让礼,李仙得
蕭士達高維契,德米特里·德米特里耶维奇·肖斯塔科维奇
班布尔善,班布爾善
阎艳,阎行
劉振華 (軍事人物),劉振華 (上將)
艾诺特·汤,湯安諾
伊塔羅·加里波底,伊塔洛·加里波第
格奧爾格·史圖姆,格奧爾格·施圖姆
宋文通,李茂貞
浜田雅功,濱田雅功
刘振华 (上将),劉振華 (上將)
打田しづか,打田志津
末纲聪子,末綱聰子
許蘭州,許蘭洲
麦克·哈维纳尔,迈克·哈维纳尔
米克·哈雲拿,迈克·哈维纳尔
佐藤義生,北島義生
周永康 (美國政治人物),周永康 (美國)
法蘭茲·斐迪南大公,弗朗茨·斐迪南大公
陳公台,陈宫
魯子敬,鲁肃
苏烈,苏定方
單仲楷,單仲偕
明太祖,朱元璋
伊萊丹,伊萊丹及伊羅何
伊羅何,伊萊丹及伊羅何
蠻利,鄭回
蛮利,鄭回
郑回,鄭回
昇延,韓昇延
中华炎黄二帝巨型塑像,炎黄二帝巨型塑像
炎黄二帝塑像,炎黄二帝巨型塑像
炎黄塑像,炎黄二帝巨型塑像
炎黄像,炎黄二帝巨型塑像
くるみひな,杏樹紗奈
折井あゆみ,折井步
堀川りょう,堀川亮
韩曁,韓暨
司馬炎篡魏,司馬炎
岡野進,野坂參三
董子,董仲舒
瓦爾騰·奈寧,瓦爾特·內林
瓦爾德·奈寧,瓦爾特·內林
克特·司徒登,庫爾特·斯圖登特
庫爾特·斯圖登,庫爾特·斯圖登特
少年偵探團 (名偵探柯南),少年偵探團
密瑞爾,塔爾-密瑞爾
車車,張紫櫻
杜域·侯活,迪韋特·侯活
原幹恵,原幹惠
ほしのあき,星野亞希
迷男,謎男
知英,姜知英
物部荒甲,物部麁鹿火
彥五瀨命,五瀨命
彥五瀨,五瀨命
費倫茲·馬德爾,馬德爾·費倫茨
馬德爾·費倫茲,馬德爾·費倫茨
淑雪兼珂,米哈伊尔·米哈伊洛维奇·左琴科
安娜·琳德,安娜·林德
刘咏尧,劉詠堯
海勒·托寧-施密特,赫勒·托寧-施密特
蓋·皮爾斯,盖·皮尔斯
佳·皮雅斯,盖·皮尔斯
約翰·萊里,约翰·C·赖利
John C. Reily,约翰·C·赖利
約翰·雷利,约翰·C·赖利
John C. Reilly,约翰·C·赖利
平安 (明),平安 (明朝)
張翼 (明),張翼 (明朝)
李遠 (明),李遠 (明朝)
宋忠 (明),宋忠 (明朝)
方法 (明),方法 (明朝)
王真 (明),王真 (明朝)
張武 (明),張武 (明朝)
郭亮 (明),郭亮 (明朝)
陈珪 (明),陈珪 (明朝)
刘政 (明),刘政 (明朝)
王弼 (明),王弼 (明朝)
王度 (明),王度 (明朝)
張赫 (明),張赫 (明朝)
陳植 (明),陳植 (明朝)
王璡 (明),王璡 (明朝)
張敬修 (明),張敬修 (明朝)
张温 (明),张温 (明朝)
朝倉亞紀,朝倉禮生
刑端,邢端
阿丰索·德阿尔布开克,阿方索·德·阿尔布克尔克
阿方素·德·阿爾布克爾克,阿方索·德·阿尔布克尔克
伊達順之助,張宗援
卡斯塔米尔,卡斯塔馬
江翊云,江庸
黒石ひとみ,黑石瞳
蔡乾,蔡孝乾
蔡干,蔡孝乾
高爾·維賓斯基,高爾·韋賓斯基
高爾·華賓斯基,高爾·韋賓斯基
勞勃·馬歇爾,羅伯·馬歇爾
洛·馬素,羅伯·馬歇爾
罗伯·马歇尔,羅伯·馬歇爾
尚旭東,小日向白朗
亚历山大·法捷耶夫,亚历山大·亚历山大罗维奇·法捷耶夫
よしもときんじ,吉本欣司
庚申帝,元順帝
布尔汉丁·拉巴尼,布爾漢努丁·拉巴尼
梅泽由香里,吉原由香里
多尔博,多爾博
雷恩·高斯林,瑞恩·高斯林
喬·強斯頓,喬·約翰斯頓
桑·里維,肖恩·利维
薛恩·李維,肖恩·利维
拉加·哥斯奈尔,拉加·高斯内尔
王縉,王缙
山內房治郎,山内房治郎
裕丰,裕豐
裕兴,裕興
澆,寒澆
无余 (战国),無余
池田純,池田純矢
阿咪老師,劉敏宏
高嶋ひろみ,高嶋博美
もりたけし,森健
庖羲氏,太昊
宓戏氏,伏羲
宓羲氏,太昊
天忍穗耳尊,天忍穗耳命
天之忍穗耳命,天忍穗耳命
约翰·亨利·伊莱扎·费里尔,約翰·費里埃
约翰·费里埃,約翰·費里埃
约翰·费里尔,約翰·費里埃
約翰·亨利·埃莉薩·費里埃,約翰·費里埃
喬絲史東,喬絲·史東
纳西鲁丁,纳斯尔丁
楊應龍,杨应龙
阮玉灣,阮玉鸞
達奇斯·那威,花岡二郎
達奇斯·諾敏,花岡一郎
山田みほ,山田美穗
沢口靖子,澤口靖子
野上尤加奈,尤加奈
吞弥桑布札,吞弥·桑布扎
伊耆放勳,尧
皇甫惠靜,皇甫惠貞
狐笃,馬忠 (蜀漢)
保科賴母,西鄉賴母
道宗,辽道宗
瀬尾えみり,濑尾惠美里
马加比家族起义,馬加比家族
马卡比大起义,馬加比家族
恩维尔帕夏,恩维尔·帕夏
中田千里,中田千智
中田ちさと,中田千智
盧郁文,卢郁文
菲莉·達萊,菲利达·劳埃德
上官昭容,上官婉儿
摩西·戴揚,摩西·達揚
莫夏·戴揚,摩西·達揚
王立明,刘王立明
拉敏·益喜楚臣,拉敏·益西楚臣
拉敏·益希楚臣,拉敏·益西楚臣
拉敏益西楚臣,拉敏·益西楚臣
拉敏益喜楚臣,拉敏·益西楚臣
水沢真樹,水澤真樹
R.D.Winters,理查德·溫特斯
陳武雄 (農委會主委),陳武雄 (農業專家)
保·甘加达·提拉克,巴尔·甘格达尔·提拉克
キマグレン,自由音樂
麥可·斯諾,米高·斯諾
吳政迪 (藝人),吳政迪
富永みーな,富永美衣奈
康默记,康默記
埃尔维·博利奇,艾域亞·保歷
路波斯·卡梅纳尔,盧保斯·卡文拿
杜桑·库西亚克,杜辛·古斯亞克
达利博尔·斯特瓦诺维奇,戴利堡·史提芬奴域
亚历山大·塞利加,阿歷山大·施利加
すずきけいこ,鈴木惠子
铃木惠子,鈴木惠子
朝樹りさ,朝樹里沙
孙中山,孫中山
哈利·格雷,哈里·格雷
克里兹托夫·马特加兹维斯基,克日什托夫·马蒂亚谢夫斯基
阿诺德·施瓦辛格,阿诺·施瓦辛格
佛龍威,沃朗威
蕾曼·格鲍伊,莱伊曼·古博薇
富㭴义博,冨樫義博
冨㭴義博,冨樫義博
帚好,妇好
子氏,子姓
水手天王星,天王遙
高文敏,高履行
简逷,簡狄
简易,簡狄
娀简,簡狄
紐特·金瑞契,紐特·金里奇
麥克·彭博,迈克尔·布隆伯格
馬克·華特斯,马克·沃特斯
馬克·偉伯,马克·韦布
奥拉基,安瓦爾·奧拉基
毓岩,毓嵒
爱新觉罗毓嵒,毓嵒
陈陶怡,陈陶遗
保罗·安德森,保罗·W·S·安德森
卡麥隆·克羅威,卡梅伦·克罗
喬治·米勒,乔治·米勒
林氏好,林是好
笠原あきら,笠原晶
西郷隆盛,西鄉隆盛
瑪喀比,馬加比家族
塔爾-明亞特,愛洛斯
淺井阿江,崇源院
拉杰·拉贾拉南,拉杰·拉贾拉特南
菼執,勾践
司羿,后羿
夷羿,后羿
穷羿,后羿
有穷羿,后羿
穹羿,后羿
菊隱,菊隱宗意
罗斯玛,罗斯玛·曼梳
曹仲珊,曹錕
石曼卿,石延年
泾阳君,公子悝
秦穆夫人,穆姬
夏颂莱,夏清贻
洪承点,洪承點
司寇蘭,司寇惠子
司寇惠叔,司寇惠子
泰瑞·海切尔,泰瑞·海契
河原裕昌,河原佐武
河原さぶ,河原佐武
潘谷神,潘祖诒
潘谷公,潘祖诒
潘竹孙,潘祖诒
菅沼榮治,菅沼荣治
苏尔坦·本·阿卜杜勒-阿齐兹,苏尔坦·本·阿卜杜勒-阿齐兹·阿勒沙特
菅沼栄治,菅沼荣治
博英達賚,補英達賴
補英達賚,補英達賴
德色賚托布,德色赖托布
德色赉都布,德色赖托布
贺喜业勒图默尔根,贺喜业勒图墨尔根
管夫子,管仲
管鲍之争,管仲
戴揚,摩西·達揚
瑙西凯厄,瑙西卡
曹夫子,曹劌
管仲变法,管仲
马哈茂德·贾布里勒,马哈茂德·吉卜里勒
苗皓钧,苗海忠
辛稼軒,辛棄疾
桓范,桓範
公孙绾,蜀侯綰
公子恽,蜀侯煇
邹子终始,邹衍
邹子,邹衍
希崎ジェシカ,希崎潔西嘉
韓蒙德,夏文達
韩蒙德,夏文達
夏文达,夏文達
菲利普·哈蒙德,夏文達
羅柏·韋斯,鲁伯特·瓦耶特
汉高后,吕雉
我孫子智美,我孙子智美
宗薩欽哲仁波切,宗薩蔣揚欽哲仁波切
退役,退伍軍人
王信臣,王潮
贾利勒,穆斯塔法·阿卜杜勒·贾利勒
阮攀龙,阮攀龍
斯蒂芬·沃茲尼亞克,斯蒂夫·沃兹尼亚克
歐布萊特,马德琳·奥尔布赖特
王晴,刘平平
臼井義人,臼井儀人
波蘭國父,莱赫·瓦文萨
帕拉圖,帕勒塔
宁恩承,甯恩承
第二人称,汉语人称代词
西伯侯,周文王
金井章二,金井章次
達里扎雅,达理扎雅
貝京,梅纳赫姆·贝京
张骜,张敖
監止,阚止
效师,郊师
安野夢夜子,安野夢洋子
安野百葉子,安野夢洋子
王女自鳴鼓,自鳴鼓
约翰·斯库利,约翰·斯卡利
約翰·史考力,约翰·斯卡利
宮部美雪,宫部美幸
宮部みゆき,宫部美幸
楊贊儒,釋聖輪
聖輪法師,釋聖輪
渡辺はま子,渡边浜子
豪梅·寇勒特-瑟拉,贊美·哥勒施拉
豪梅·寇勒特瑟拉,贊美·哥勒施拉
范士丹,黛安·范士丹
丘沧海,丘逢甲
史諾,奧林匹亞·史諾
穆考斯基,麗莎·穆爾科斯基
馬迪爾,馬迪爾·佛龍威
干将莫邪,干將莫邪
愛蓮娜·羅斯福,埃莉诺·罗斯福
水原琳,真山亞子
达识铁木儿,達識帖睦邇
陈泉卿,陈毓川 (民国)
關炯之,關炯
金拱北,金紹城
刘简,劉蘭成
潘矩楹,潘榘楹
役所広司,役所廣司
懸魚拒賄,羊續
乌尼伯英,吳鶴齡
烏尼伯英,吳鶴齡
吴鹤龄,吳鶴齡
张儁乂,張郃
山口理子,中西里菜
鲁阳文君,公孙宽
愛克西里昂一世,艾克西里昂一世
姜志焕,姜至奐
周翔宇,周恩来
司馬安世,司馬炎
米哈伊爾·基爾波諾斯,米哈伊爾·彼得羅維奇·基爾波諾斯
卡爾·曼納海姆,卡尔·古斯塔夫·埃米尔·曼纳海姆
傅宗耀,傅筱庵
艾明亞南的胡林,胡林 (艾明亞南)
齐莫特散帔勒,齐默特色木丕勒
阿基諾三世,諾諾·艾奎諾
小阿奎諾,諾諾·艾奎諾
朗顿·贡噶旺秋,朗顿·贡嘎旺秋
尧西朗敦贡嘎旺曲,朗顿·贡嘎旺秋
拉鲁·才旺多吉,拉鲁·次旺多吉
占米·卡特,吉米·卡特
刘赓云,劉道仁
劉賡雲,劉道仁
賴利·佩吉,拉里·佩奇
班觉多吉,夏扎·班觉多吉
边觉多吉,夏扎·班觉多吉
沙扎班觉多吉,夏扎·班觉多吉
夏札边觉夺吉,夏扎·班觉多吉
珠尔墨特那木扎勒,珠爾默特那木札勒
宋渔父,宋教仁
伍秩庸,伍廷芳
温钦甫,溫宗堯
夏剑丞,夏敬观
张季直,张謇
岑云阶,岑春煊
拉鲁·次旺多杰,拉鲁·次旺多吉
詹澈,詹朝立
擦绒·达桑札都,擦绒·达桑占堆
达桑占堆,擦绒·达桑占堆
达桑札都,擦绒·达桑占堆
擦绒达桑占东,擦绒·达桑占堆
全孝盛,全烋星
孝琳,金孝靜
白身魚,堀口悠紀子
阿卜杜勒·拉希姆·凯卜,阿卜杜勒·凯卜
晋美岭巴,吉美林巴
巴度爾·貝涅迪特·馮·舍拉切,巴爾杜爾·馮·席拉赫
范鸿仙,范光启
陈尧初,陈景南
陳堯初,陈景南
丁仑樵,丁廷骞
威武尊王,王潮
廣武尊王,王潮
靏弘美,鶴弘美
朴宰正,朴載正
朴載政,朴載正
林子超,林森
巴爾杜·馮·席臘赫,巴爾杜爾·馮·席拉赫
章士戛,章勤士
王竹怀,釋大嚴
王竹懷,釋大嚴
鄧憲甫,鄧青陽
丢卡利翁,杜卡利翁
立里花子,立花里子
茅固,三茅真君
茅盈,三茅真君
茅衷,三茅真君
贝爷,贝尔·格里尔斯
五行薺菜,五行薺
五行なずな,五行薺
伯翰·贾里昂,伯翰·加利昂
绛曲多吉,第十二世噶玛巴·绛曲多吉
青葉蘋果,青葉林檎
长谷川千代野,長谷川千代乃
长谷川千代乃,長谷川千代乃
長谷川千代野,長谷川千代乃
